,sentence1,sentence2,gold_label,sentence1_lex,sentence2_lex,group_index,sentence1_edited,sentence2_edited,gold_label_edited
657,The girls are cutting the cake and not letting any adult cut it.,The girls are cutting the cake and not letting any man cut it.,entailment,adult,man,23,"The girls are not cutting the cake, but they let any adult cut it.","The girls are not cutting the cake, but they let any man cut it.",neutral
658,The girls are cutting the cake and not letting any man cut it.,The girls are cutting the cake and not letting any bachelor cut it.,entailment,man,bachelor,23,"The girls are not cutting the cake, but they let any man cut it.","The girls are not cutting the cake, but they let any bachelor cut it.",neutral
659,The girls are cutting the cake and not letting any bachelor cut it.,The girls are cutting the cake and not letting any man cut it.,neutral,bachelor,man,23,"The girls are not cutting the cake, but they let any bachelor cut it.","The girls are not cutting the cake, but they let any man cut it.",entailment
660,The girls are cutting the cake and not letting any man cut it.,The girls are cutting the cake and not letting any boyfriend cut it.,entailment,man,boyfriend,23,"The girls are not cutting the cake, but they let any man cut it.","The girls are not cutting the cake, but they let any boyfriend cut it.",neutral
661,The girls are cutting the cake and not letting any boyfriend cut it.,The girls are cutting the cake and not letting any man cut it.,neutral,boyfriend,man,23,"The girls are not cutting the cake, but they let any boyfriend cut it.","The girls are not cutting the cake, but they let any man cut it.",entailment
662,The girls are cutting the cake and not letting any man cut it.,The girls are cutting the cake and not letting any gent cut it.,entailment,man,gent,23,"The girls are not cutting the cake, but they let any man cut it.","The girls are not cutting the cake, but they let any gent cut it.",neutral
663,The girls are cutting the cake and not letting any gent cut it.,The girls are cutting the cake and not letting any man cut it.,neutral,gent,man,23,"The girls are not cutting the cake, but they let any gent cut it.","The girls are not cutting the cake, but they let any man cut it.",entailment
664,The girls are cutting the cake and not letting any man cut it.,The girls are cutting the cake and not letting any gentleman cut it.,entailment,man,gentleman,23,"The girls are not cutting the cake, but they let any man cut it.","The girls are not cutting the cake, but they let any gentleman cut it.",neutral
665,The girls are cutting the cake and not letting any gentleman cut it.,The girls are cutting the cake and not letting any man cut it.,neutral,gentleman,man,23,"The girls are not cutting the cake, but they let any gentleman cut it.","The girls are not cutting the cake, but they let any man cut it.",entailment
666,The men were outside trying to keep their voices down so as not to waken any woman indoors,The men were outside trying to keep their voices down so as not to waken any adult indoors,neutral,woman,adult,24,"The people were outside not even trying to keep their voices down, and they woke up a woman indoors.","The people were outside not even trying to keep their voices down, and they woke up a adult indoors.",entailment
667,The men were outside trying to keep their voices down so as not to waken any adult indoors,The men were outside trying to keep their voices down so as not to waken any woman indoors,entailment,adult,woman,24,"The people were outside not even trying to keep their voices down, and they woke up a adult indoors.","The people were outside not even trying to keep their voices down, and they woke up a woman indoors.",neutral
668,The men were outside trying to keep their voices down so as not to waken any woman indoors,The men were outside trying to keep their voices down so as not to waken any widow indoors,entailment,woman,widow,24,"The people were outside not even trying to keep their voices down, and they woke up a woman indoors.","The people were outside not even trying to keep their voices down, and they woke up a widow indoors.",neutral
669,The men were outside trying to keep their voices down so as not to waken any widow indoors,The men were outside trying to keep their voices down so as not to waken any woman indoors,neutral,widow,woman,24,"The people were outside not even trying to keep their voices down, and they woke up a widow indoors.","The people were outside not even trying to keep their voices down, and they woke up a woman indoors.",entailment
670,The men were outside trying to keep their voices down so as not to waken any woman indoors,The men were outside trying to keep their voices down so as not to waken any bridesmaid indoors,entailment,woman,bridesmaid,24,"The people were outside not even trying to keep their voices down, and they woke up a woman indoors.","The people were outside not even trying to keep their voices down, and they woke up a bridesmaid indoors.",neutral
671,The men were outside trying to keep their voices down so as not to waken any bridesmaid indoors,The men were outside trying to keep their voices down so as not to waken any woman indoors,neutral,bridesmaid,woman,24,"The people were outside not even trying to keep their voices down, and they woke up a bridesmaid indoors.","The people were outside not even trying to keep their voices down, and they woke up a woman indoors.",entailment
