,sentence1,sentence2,gold_label,sentence1_lex,sentence2_lex,group_index,sentence1_edited,sentence2_edited,gold_label_edited
696,The men were outside trying to keep their voices down so as not to waken any woman indoors,The men were outside trying to keep their voices down so as not to waken any mother indoors,entailment,woman,mother,24,The men were outside speaking loudly so as to wake the woman indoors,The men were outside speaking loudly so as to wake the mother indoors,neutral
697,The men were outside trying to keep their voices down so as not to waken any mother indoors,The men were outside trying to keep their voices down so as not to waken any woman indoors,neutral,mother,woman,24,The men were outside speaking loudly so as to wake the mother indoors,The men were outside speaking loudly so as to wake the woman indoors,entailment
698,The men were outside trying to keep their voices down so as not to waken any woman indoors,The men were outside trying to keep their voices down so as not to waken any lady indoors,entailment,woman,lady,24,The men were outside speaking loudly so as to wake the woman indoors,The men were outside speaking loudly so as to wake the lady indoors,neutral
699,The men were outside trying to keep their voices down so as not to waken any lady indoors,The men were outside trying to keep their voices down so as not to waken any woman indoors,neutral,lady,woman,24,The men were outside speaking loudly so as to wake the lady indoors,The men were outside speaking loudly so as to wake the woman indoors,entailment
700,Two people are not fishing from a boat,Two people are not fishing from a lifeboat,entailment,boat,lifeboat,25,Two people are fishing from a boat,Two people are fishing from a lifeboat,neutral
701,Two people are not fishing from a lifeboat,Two people are not fishing from a boat,neutral,lifeboat,boat,25,Two people are fishing from a lifeboat,Two people are fishing from a boat,entailment
702,Two people are not fishing from a boat,Two people are not fishing from a skiff,entailment,boat,skiff,25,Two people are fishing from a boat,Two people are fishing from a skiff,neutral
703,Two people are not fishing from a skiff,Two people are not fishing from a boat,neutral,skiff,boat,25,Two people are fishing from a skiff,Two people are fishing from a boat,entailment
704,Two people are not fishing from a boat,Two people are not fishing from a tugboat,entailment,boat,tugboat,25,Two people are fishing from a boat,Two people are fishing from a tugboat,neutral
705,Two people are not fishing from a tugboat,Two people are not fishing from a boat,neutral,tugboat,boat,25,Two people are fishing from a tugboat,Two people are fishing from a boat,entailment
706,Two people are not fishing from a boat,Two people are not fishing from a speedboat,entailment,boat,speedboat,25,Two people are fishing from a boat,Two people are fishing from a speedboat,neutral
707,Two people are not fishing from a speedboat,Two people are not fishing from a boat,neutral,speedboat,boat,25,Two people are fishing from a speedboat,Two people are fishing from a boat,entailment
708,Two people are not fishing from a boat,Two people are not fishing from a gondola,entailment,boat,gondola,25,Two people are fishing from a boat,Two people are fishing from a gondola,neutral
709,Two people are not fishing from a gondola,Two people are not fishing from a boat,neutral,gondola,boat,25,Two people are fishing from a gondola,Two people are fishing from a boat,entailment
710,Two people are not fishing from a boat,Two people are not fishing from a barge,entailment,boat,barge,25,Two people are fishing from a boat,Two people are fishing from a barge,neutral
711,Two people are not fishing from a barge,Two people are not fishing from a boat,neutral,barge,boat,25,Two people are fishing from a barge,Two people are fishing from a boat,entailment
712,Two people are not fishing from a boat,Two people are not fishing from a ferry,entailment,boat,ferry,25,Two people are fishing from a boat,Two people are fishing from a ferry,neutral
713,Two people are not fishing from a ferry,Two people are not fishing from a boat,neutral,ferry,boat,25,Two people are fishing from a ferry,Two people are fishing from a boat,entailment
714,Two people are not fishing from a boat,Two people are not fishing from a canoe,entailment,boat,canoe,25,Two people are fishing from a boat,Two people are fishing from a canoe,neutral
715,Two people are not fishing from a canoe,Two people are not fishing from a boat,neutral,canoe,boat,25,Two people are fishing from a canoe,Two people are fishing from a boat,entailment
716,Two people are not fishing from a boat,Two people are not fishing from a motorboat,entailment,boat,motorboat,25,Two people are fishing from a boat,Two people are fishing from a motorboat,neutral
