,sentence1,sentence2,gold_label,sentence1_lex,sentence2_lex,group_index,sentence1_edited,sentence2_edited,gold_label_edited
919,A man can not find a bachelorette,A man can not find a woman,neutral,bachelorette,woman,34,To believe that the child can not find a bachelorette is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
920,A man can not find a woman,A man can not find a mistress,entailment,woman,mistress,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a mistress is to believe a falsity.,neutral
921,A man can not find a mistress,A man can not find a woman,neutral,mistress,woman,34,To believe that the child can not find a mistress is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
922,A man can not find a woman,A man can not find a geisha,entailment,woman,geisha,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a geisha is to believe a falsity.,neutral
923,A man can not find a geisha,A man can not find a woman,neutral,geisha,woman,34,To believe that the child can not find a geisha is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
924,There is not a boat nearby.,There is not a dinghy nearby.,entailment,boat,dinghy,35,It is not true that there is not a boat nearby.,It is not true that there is not a dinghy nearby.,neutral
925,There is not a dinghy nearby.,There is not a boat nearby.,neutral,dinghy,boat,35,It is not true that there is not a dinghy nearby.,It is not true that there is not a boat nearby.,entailment
926,There is not a boat nearby.,There is not a motorboat nearby.,entailment,boat,motorboat,35,It is not true that there is not a boat nearby.,It is not true that there is not a motorboat nearby.,neutral
927,There is not a motorboat nearby.,There is not a boat nearby.,neutral,motorboat,boat,35,It is not true that there is not a motorboat nearby.,It is not true that there is not a boat nearby.,entailment
928,There is not a boat nearby.,There is not a ferry nearby.,entailment,boat,ferry,35,It is not true that there is not a boat nearby.,It is not true that there is not a ferry nearby.,neutral
929,There is not a ferry nearby.,There is not a boat nearby.,neutral,ferry,boat,35,It is not true that there is not a ferry nearby.,It is not true that there is not a boat nearby.,entailment
930,There is not a boat nearby.,There is not a gondola nearby.,entailment,boat,gondola,35,It is not true that there is not a boat nearby.,It is not true that there is not a gondola nearby.,neutral
931,There is not a gondola nearby.,There is not a boat nearby.,neutral,gondola,boat,35,It is not true that there is not a gondola nearby.,It is not true that there is not a boat nearby.,entailment
932,There is not a boat nearby.,There is not a kayak nearby.,entailment,boat,kayak,35,It is not true that there is not a boat nearby.,It is not true that there is not a kayak nearby.,neutral
933,There is not a kayak nearby.,There is not a boat nearby.,neutral,kayak,boat,35,It is not true that there is not a kayak nearby.,It is not true that there is not a boat nearby.,entailment
934,There is not a boat nearby.,There is not a barge nearby.,entailment,boat,barge,35,It is not true that there is not a boat nearby.,It is not true that there is not a barge nearby.,neutral
935,There is not a barge nearby.,There is not a boat nearby.,neutral,barge,boat,35,It is not true that there is not a barge nearby.,It is not true that there is not a boat nearby.,entailment
936,There is not a boat nearby.,There is not a speedboat nearby.,entailment,boat,speedboat,35,It is not true that there is not a boat nearby.,It is not true that there is not a speedboat nearby.,neutral
937,There is not a speedboat nearby.,There is not a boat nearby.,neutral,speedboat,boat,35,It is not true that there is not a speedboat nearby.,It is not true that there is not a boat nearby.,entailment
938,There is not a boat nearby.,There is not a tugboat nearby.,entailment,boat,tugboat,35,It is not true that there is not a boat nearby.,It is not true that there is not a tugboat nearby.,neutral
939,There is not a tugboat nearby.,There is not a boat nearby.,neutral,tugboat,boat,35,It is not true that there is not a tugboat nearby.,It is not true that there is not a boat nearby.,entailment
940,There is not a boat nearby.,There is not a lifeboat nearby.,entailment,boat,lifeboat,35,It is not true that there is not a boat nearby.,It is not true that there is not a lifeboat nearby.,neutral
941,There is not a lifeboat nearby.,There is not a boat nearby.,neutral,lifeboat,boat,35,It is not true that there is not a lifeboat nearby.,It is not true that there is not a boat nearby.,entailment
942,There is not a boat nearby.,There is not a houseboat nearby.,entailment,boat,houseboat,35,It is not true that there is not a boat nearby.,It is not true that there is not a houseboat nearby.,neutral
943,There is not a houseboat nearby.,There is not a boat nearby.,neutral,houseboat,boat,35,It is not true that there is not a houseboat nearby.,It is not true that there is not a boat nearby.,entailment
944,There is not a boat nearby.,There is not a canoe nearby.,entailment,boat,canoe,35,It is not true that there is not a boat nearby.,It is not true that there is not a canoe nearby.,neutral
